index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
80,4745.07,1.984,145.344,4,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,
81,4892.398,4.384,79.296,4,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,
82,4976.078,19.616,4.448,4,moe_up,fused_moe,fused_moe_kernel,448,128,
83,5000.142,1.152,55.808,4,moe_activation,act_and_mul,act_and_mul_kernel,4,224,
84,5057.102,14.528,95.553,4,moe_down,fused_moe,fused_moe_kernel,256,128,
85,5167.183,0.96,99.008,4,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,16,128,
86,5267.151,2.176,64.704,5,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,
87,5334.031,9.472,17.184,5,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,
88,5360.687,0.96,22.976,5,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,
89,5384.623,0.96,18.912,5,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
90,5404.495,2.304,16.512,5,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,
91,5423.311,0.928,33.952,5,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,
92,5458.191,5.44,21.601,5,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,
